"","City","Station","Year","Month","PM2.5","PM10","NO2","SO2","Ozone","AQI","Area.Type","Indicator"
"3197","Muzaffarnagar","New Mandi",2021,"February",76,80,4,11,0,221,"Residential","Poor"
"3198","Muzaffarnagar","New Mandi",2021,"March",100,196,19,34,0,211,"Residential","Poor"
"3199","Muzaffarnagar","New Mandi",2021,"April",165,170,31,40,0,205,"Residential","Poor"
"3200","Muzaffarnagar","New Mandi",2021,"May",124,145,29,29,7,158,"Residential","Moderate"
"3201","Muzaffarnagar","New Mandi",2021,"June",101,128,24,21,27,130,"Residential","Moderate"
"3202","Muzaffarnagar","New Mandi",2021,"July",82,106,6,16,23,106,"Residential","Moderate"
"3203","Muzaffarnagar","New Mandi",2021,"August",74,101,6,14,21,101,"Residential","Moderate"
"3204","Muzaffarnagar","New Mandi",2021,"September",51,70,10,14,20,71,"Residential","Satusafctory"
"3205","Muzaffarnagar","New Mandi",2021,"October",172,148,22,23,30,182,"Residential","Moderate"
"3206","Muzaffarnagar","New Mandi",2021,"November",335,229,64,24,67,335,"Residential","Very Poor"
"3207","Muzaffarnagar","New Mandi",2021,"December",313,181,49,22,49,313,"Residential","Very Poor"
"3208","Muzaffarnagar","New Mandi",2022,"January",242,153,29,11,26,279,"Residential","Poor"
"3209","Muzaffarnagar","New Mandi",2022,"January",0,0,0,0,0,NA,"Residential",NA
"3210","Muzaffarnagar","New Mandi",2022,"January",398,303,67,25,85,398,"Residential","Very Poor"
"3211","Muzaffarnagar","New Mandi",2022,"January",412,314,63,23,32,412,"Residential","Severe"
"3212","Muzaffarnagar","New Mandi",2022,"January",407,274,51,20,16,407,"Residential","Severe"
"3213","Muzaffarnagar","New Mandi",2022,"January",188,115,34,14,30,188,"Residential","Moderate"
"3214","Muzaffarnagar","New Mandi",2022,"January",187,107,29,11,30,187,"Residential","Moderate"
"3215","Muzaffarnagar","New Mandi",2022,"January",124,83,28,14,28,124,"Residential","Moderate"
"3216","Muzaffarnagar","New Mandi",2022,"January",42,34,24,12,45,45,"Residential","Good"
"3217","Muzaffarnagar","New Mandi",2022,"January",84,68,25,14,49,84,"Residential","Satusafctory"
"3218","Muzaffarnagar","New Mandi",2022,"January",137,95,26,8,26,137,"Residential","Moderate"
"3219","Muzaffarnagar","New Mandi",2022,"January",274,152,38,18,43,274,"Residential","Poor"
"3220","Noida","Sector 1",2015,"January",0,0,0,0,0,NA,"Business",NA
"3221","Noida","Sector 1",2015,"February",0,0,0,0,0,NA,"Business",NA
"3222","Noida","Sector 1",2015,"March",0,0,0,0,0,NA,"Business",NA
"3223","Noida","Sector 1",2015,"April",0,0,0,0,0,NA,"Business",NA
"3224","Noida","Sector 1",2015,"May",0,0,0,0,0,NA,"Business",NA
"3225","Noida","Sector 1",2015,"June",0,0,0,0,0,NA,"Business",NA
"3226","Noida","Sector 1",2015,"July",0,0,0,0,0,NA,"Business",NA
"3227","Noida","Sector 1",2015,"August",0,0,0,0,0,NA,"Business",NA
"3228","Noida","Sector 1",2015,"September",0,0,0,0,0,NA,"Business",NA
"3229","Noida","Sector 1",2015,"October",0,0,0,0,0,NA,"Business",NA
"3230","Noida","Sector 1",2015,"November",0,0,0,0,0,NA,"Business",NA
"3231","Noida","Sector 1",2015,"December",0,0,0,0,0,NA,"Business",NA
"3232","Noida","Sector 1",2016,"January",0,0,0,0,0,NA,"Business",NA
"3233","Noida","Sector 1",2016,"February",0,0,0,0,0,NA,"Business",NA
"3234","Noida","Sector 1",2016,"March",0,0,0,0,0,NA,"Business",NA
"3235","Noida","Sector 1",2016,"April",0,0,0,0,0,NA,"Business",NA
"3236","Noida","Sector 1",2016,"May",0,0,0,0,0,NA,"Business",NA
"3237","Noida","Sector 1",2016,"June",0,0,0,0,0,NA,"Business",NA
"3238","Noida","Sector 1",2016,"July",0,0,0,0,0,NA,"Business",NA
"3239","Noida","Sector 1",2016,"August",0,0,0,0,0,NA,"Business",NA
"3240","Noida","Sector 1",2016,"September",0,0,0,0,0,NA,"Business",NA
"3241","Noida","Sector 1",2016,"October",0,0,0,0,0,NA,"Business",NA
"3242","Noida","Sector 1",2016,"November",0,0,0,0,0,NA,"Business",NA
"3243","Noida","Sector 1",2016,"December",0,0,0,0,0,NA,"Business",NA
"3244","Noida","Sector 1",2017,"January",0,0,0,0,0,NA,"Business",NA
"3245","Noida","Sector 1",2017,"February",0,0,0,0,0,NA,"Business",NA
"3246","Noida","Sector 1",2017,"March",0,0,0,0,0,NA,"Business",NA
"3247","Noida","Sector 1",2017,"April",0,0,0,0,0,NA,"Business",NA
"3248","Noida","Sector 1",2017,"May",0,0,0,0,0,NA,"Business",NA
"3249","Noida","Sector 1",2017,"June",0,0,0,0,0,NA,"Business",NA
"3250","Noida","Sector 1",2017,"July",0,0,0,0,0,NA,"Business",NA
"3251","Noida","Sector 1",2017,"August",0,0,0,0,0,NA,"Business",NA
"3252","Noida","Sector 1",2017,"September",0,0,0,0,0,NA,"Business",NA
"3253","Noida","Sector 1",2017,"October",0,0,0,0,0,NA,"Business",NA
"3254","Noida","Sector 1",2017,"November",0,0,0,0,0,NA,"Business",NA
"3255","Noida","Sector 1",2017,"December",0,0,0,0,0,NA,"Business",NA
"3256","Noida","Sector 1",2018,"January",0,0,0,0,0,NA,"Business",NA
"3257","Noida","Sector 1",2018,"February",0,0,0,0,0,NA,"Business",NA
"3258","Noida","Sector 1",2018,"March",0,0,0,0,0,NA,"Business",NA
"3259","Noida","Sector 1",2018,"April",0,0,0,0,0,NA,"Business",NA
"3260","Noida","Sector 1",2018,"May",0,0,0,0,0,NA,"Business",NA
"3261","Noida","Sector 1",2018,"June",0,0,0,0,0,NA,"Business",NA
"3262","Noida","Sector 1",2018,"July",0,0,0,0,0,NA,"Business",NA
"3263","Noida","Sector 1",2018,"August",0,0,0,0,0,NA,"Business",NA
"3264","Noida","Sector 1",2018,"September",0,0,0,0,0,NA,"Business",NA
"3265","Noida","Sector 1",2018,"October",0,0,0,0,0,NA,"Business",NA
"3266","Noida","Sector 1",2018,"November",0,0,0,0,0,NA,"Business",NA
"3267","Noida","Sector 1",2018,"December",0,0,0,0,0,NA,"Business",NA
"3268","Noida","Sector 1",2019,"January",0,0,0,0,0,NA,"Business",NA
"3269","Noida","Sector 1",2019,"February",0,0,0,0,0,NA,"Business",NA
"3270","Noida","Sector 1",2019,"March",0,0,0,0,0,NA,"Business",NA
"3271","Noida","Sector 1",2019,"April",0,0,0,0,0,NA,"Business",NA
"3272","Noida","Sector 1",2019,"May",0,0,0,0,0,NA,"Business",NA
"3273","Noida","Sector 1",2019,"June",19,50,16,3,18,186,"Business","Moderate"
"3274","Noida","Sector 1",2019,"July",64,143,44,8,50,143,"Business","Moderate"
"3275","Noida","Sector 1",2019,"August",55,80,41,10,42,80,"Business","Satusafctory"
"3276","Noida","Sector 1",2019,"September",65,80,39,15,48,82,"Business","Satusafctory"
"3277","Noida","Sector 1",2019,"October",267,218,96,16,48,274,"Business","Poor"
"3278","Noida","Sector 1",2019,"November",375,302,115,17,29,383,"Business","Very Poor"
"3279","Noida","Sector 1",2019,"December",401,307,106,11,19,403,"Business","Severe"
"3280","Noida","Sector 1",2020,"January",346,207,91,12,29,349,"Business","Very Poor"
"3281","Noida","Sector 1",2020,"February",278,184,88,18,54,281,"Business","Poor"
"3282","Noida","Sector 1",2020,"March",114,105,55,16,46,127,"Business","Moderate"
"3283","Noida","Sector 1",2020,"April",75,55,20,18,69,97,"Business","Satusafctory"
"3284","Noida","Sector 1",2020,"May",91,126,31,19,74,133,"Business","Moderate"
"3285","Noida","Sector 1",2020,"June",66,120,30,15,64,121,"Business","Moderate"
"3286","Noida","Sector 1",2020,"July",52,73,26,15,39,75,"Business","Satusafctory"
"3287","Noida","Sector 1",2020,"August",34,49,29,22,15,59,"Business","Satusafctory"
"3288","Noida","Sector 1",2020,"September",76,108,46,7,30,127,"Business","Moderate"
"3289","Noida","Sector 1",2020,"October",268,252,122,13,20,288,"Business","Poor"
"3290","Noida","Sector 1",2020,"November",355,310,138,13,25,372,"Business","Very Poor"
"3291","Noida","Sector 1",2020,"December",371,291,172,10,19,375,"Business","Very Poor"
"3292","Noida","Sector 1",2021,"January",366,266,95,7,18,367,"Business","Very Poor"
"3293","Noida","Sector 1",2021,"February",303,235,108,10,16,309,"Business","Very Poor"
"3294","Noida","Sector 1",2021,"March",166,194,117,11,11,211,"Business","Poor"
"3295","Noida","Sector 1",2021,"April",128,184,85,25,23,187,"Business","Moderate"
"3296","Noida","Sector 1",2021,"May",69,131,32,16,19,137,"Business","Moderate"
"3297","Noida","Sector 1",2021,"June",69,145,24,22,16,145,"Business","Moderate"
"3298","Noida","Sector 1",2021,"July",64,102,26,19,50,103,"Business","Moderate"
"3299","Noida","Sector 1",2021,"August",60,104,23,16,38,107,"Business","Moderate"
"3300","Noida","Sector 1",2021,"September",44,60,24,34,26,65,"Business","Satusafctory"
"3301","Noida","Sector 1",2021,"October",163,175,72,15,36,193,"Business","Moderate"
"3302","Noida","Sector 1",2021,"November",373,332,135,21,36,381,"Business","Very Poor"
"3303","Noida","Sector 1",2021,"December",334,255,120,7,7,338,"Business","Very Poor"
"3304","Noida","Sector 1",2022,"January",324,234,44,7,16,324,"Business","Very Poor"
"3305","Noida","Sector 1",2022,"January",387,269,117,7,5,387,"Business","Very Poor"
"3306","Noida","Sector 1",2022,"January",388,323,118,6,5,388,"Business","Very Poor"
"3307","Noida","Sector 1",2022,"January",382,303,97,10,16,382,"Business","Very Poor"
"3308","Noida","Sector 1",2022,"January",463,406,49,5,32,463,"Business","Severe"
"3309","Noida","Sector 1",2022,"January",304,140,16,13,11,304,"Business","Very Poor"
"3310","Noida","Sector 1",2022,"January",148,100,10,9,14,148,"Business","Moderate"
"3311","Noida","Sector 1",2022,"January",97,68,10,8,16,97,"Business","Satusafctory"
"3312","Noida","Sector 1",2022,"January",92,68,14,8,13,92,"Business","Satusafctory"
"3313","Noida","Sector 1",2022,"January",267,119,25,14,24,267,"Business","Poor"
"3314","Noida","Sector 1",2022,"January",280,126,32,8,21,280,"Business","Poor"
"3315","Noida","Sector 1",2022,"January",288,196,75,12,20,288,"Business","Poor"
"3316","Noida","Sector 116",2015,"January",0,0,0,0,0,NA,"Business",NA
"3317","Noida","Sector 116",2015,"February",0,0,0,0,0,NA,"Business",NA
"3318","Noida","Sector 116",2015,"March",0,0,0,0,0,NA,"Business",NA
"3319","Noida","Sector 116",2015,"April",0,0,0,0,0,NA,"Business",NA
"3320","Noida","Sector 116",2015,"May",0,0,0,0,0,NA,"Business",NA
"3321","Noida","Sector 116",2015,"June",0,0,0,0,0,NA,"Business",NA
"3322","Noida","Sector 116",2015,"July",0,0,0,0,0,NA,"Business",NA
"3323","Noida","Sector 116",2015,"August",0,0,0,0,0,NA,"Business",NA
"3324","Noida","Sector 116",2015,"September",0,0,0,0,0,NA,"Business",NA
"3325","Noida","Sector 116",2015,"October",0,0,0,0,0,NA,"Business",NA
"3326","Noida","Sector 116",2015,"November",0,0,0,0,0,NA,"Business",NA
"3327","Noida","Sector 116",2015,"December",0,0,0,0,0,NA,"Business",NA
"3328","Noida","Sector 116",2016,"January",0,0,0,0,0,NA,"Business",NA
"3329","Noida","Sector 116",2016,"February",0,0,0,0,0,NA,"Business",NA
"3330","Noida","Sector 116",2016,"March",0,0,0,0,0,NA,"Business",NA
"3331","Noida","Sector 116",2016,"April",0,0,0,0,0,NA,"Business",NA
"3332","Noida","Sector 116",2016,"May",0,0,0,0,0,NA,"Business",NA
"3333","Noida","Sector 116",2016,"June",0,0,0,0,0,NA,"Business",NA
"3334","Noida","Sector 116",2016,"July",0,0,0,0,0,NA,"Business",NA
"3335","Noida","Sector 116",2016,"August",0,0,0,0,0,NA,"Business",NA
"3336","Noida","Sector 116",2016,"September",0,0,0,0,0,NA,"Business",NA
"3337","Noida","Sector 116",2016,"October",0,0,0,0,0,NA,"Business",NA
"3338","Noida","Sector 116",2016,"November",0,0,0,0,0,NA,"Business",NA
"3339","Noida","Sector 116",2016,"December",0,0,0,0,0,NA,"Business",NA
"3340","Noida","Sector 116",2017,"January",0,0,0,0,0,NA,"Business",NA
"3341","Noida","Sector 116",2017,"February",0,0,0,0,0,NA,"Business",NA
"3342","Noida","Sector 116",2017,"March",0,0,0,0,0,NA,"Business",NA
"3343","Noida","Sector 116",2017,"April",0,0,0,0,0,NA,"Business",NA
"3344","Noida","Sector 116",2017,"May",0,0,0,0,0,NA,"Business",NA
"3345","Noida","Sector 116",2017,"June",0,0,0,0,0,NA,"Business",NA
"3346","Noida","Sector 116",2017,"July",0,0,0,0,0,NA,"Business",NA
"3347","Noida","Sector 116",2017,"August",0,0,0,0,0,NA,"Business",NA
"3348","Noida","Sector 116",2017,"September",0,0,0,0,0,NA,"Business",NA
"3349","Noida","Sector 116",2017,"October",0,0,0,0,0,NA,"Business",NA
"3350","Noida","Sector 116",2017,"November",0,0,0,0,0,NA,"Business",NA
"3351","Noida","Sector 116",2017,"December",0,0,0,0,0,NA,"Business",NA
"3352","Noida","Sector 116",2018,"January",0,0,0,0,0,NA,"Business",NA
"3353","Noida","Sector 116",2018,"February",0,0,0,0,0,NA,"Business",NA
"3354","Noida","Sector 116",2018,"March",0,0,0,0,0,NA,"Business",NA
"3355","Noida","Sector 116",2018,"April",0,0,0,0,0,NA,"Business",NA
"3356","Noida","Sector 116",2018,"May",0,0,0,0,0,NA,"Business",NA
"3357","Noida","Sector 116",2018,"June",0,0,0,0,0,NA,"Business",NA
"3358","Noida","Sector 116",2018,"July",0,0,0,0,0,NA,"Business",NA
"3359","Noida","Sector 116",2018,"August",0,0,0,0,0,NA,"Business",NA
"3360","Noida","Sector 116",2018,"September",0,0,0,0,0,NA,"Business",NA
"3361","Noida","Sector 116",2018,"October",0,0,0,0,0,NA,"Business",NA
"3362","Noida","Sector 116",2018,"November",0,0,0,0,0,NA,"Business",NA
"3363","Noida","Sector 116",2018,"December",0,0,0,0,0,NA,"Business",NA
"3364","Noida","Sector 116",2019,"January",0,0,0,0,0,NA,"Business",NA
"3365","Noida","Sector 116",2019,"February",0,0,0,0,0,NA,"Business",NA
"3366","Noida","Sector 116",2019,"March",0,0,0,0,0,NA,"Business",NA
"3367","Noida","Sector 116",2019,"April",0,0,0,0,0,NA,"Business",NA
"3368","Noida","Sector 116",2019,"May",0,0,0,0,0,NA,"Business",NA
"3369","Noida","Sector 116",2019,"June",16,36,9,4,13,178,"Business","Moderate"
"3370","Noida","Sector 116",2019,"July",76,141,33,11,36,141,"Business","Moderate"
"3371","Noida","Sector 116",2019,"August",51,75,31,7,28,75,"Business","Satusafctory"
"3372","Noida","Sector 116",2019,"September",65,85,29,10,30,85,"Business","Satusafctory"
"3373","Noida","Sector 116",2019,"October",243,209,82,16,39,256,"Business","Poor"
"3374","Noida","Sector 116",2019,"November",353,298,126,16,27,364,"Business","Very Poor"
"3375","Noida","Sector 116",2019,"December",375,278,109,7,22,376,"Business","Very Poor"
"3376","Noida","Sector 116",2020,"January",317,195,77,14,13,317,"Business","Very Poor"
"3377","Noida","Sector 116",2020,"February",263,170,65,16,17,264,"Business","Poor"
"3378","Noida","Sector 116",2020,"March",107,104,41,13,22,118,"Business","Moderate"
"3379","Noida","Sector 116",2020,"April",44,93,23,13,36,102,"Business","Moderate"
"3380","Noida","Sector 116",2020,"May",87,121,24,10,40,123,"Business","Moderate"
"3381","Noida","Sector 116",2020,"June",78,117,18,5,28,117,"Business","Moderate"
"3382","Noida","Sector 116",2020,"July",52,74,15,4,22,74,"Business","Satusafctory"
"3383","Noida","Sector 116",2020,"August",33,48,13,6,11,48,"Business","Good"
"3384","Noida","Sector 116",2020,"September",74,115,30,6,27,118,"Business","Moderate"
"3385","Noida","Sector 116",2020,"October",258,257,95,6,24,275,"Business","Poor"
"3386","Noida","Sector 116",2020,"November",365,328,94,7,10,387,"Business","Very Poor"
"3387","Noida","Sector 116",2020,"December",190,149,41,3,3,402,"Business","Severe"
"3388","Noida","Sector 116",2021,"January",340,246,25,5,1,379,"Business","Very Poor"
"3389","Noida","Sector 116",2021,"February",327,282,60,8,18,336,"Business","Very Poor"
"3390","Noida","Sector 116",2021,"March",207,239,65,27,28,254,"Business","Poor"
"3391","Noida","Sector 116",2021,"April",142,200,60,30,0,202,"Business","Poor"
"3392","Noida","Sector 116",2021,"May",97,146,45,20,0,149,"Business","Moderate"
"3393","Noida","Sector 116",2021,"June",87,150,61,28,26,150,"Business","Moderate"
"3394","Noida","Sector 116",2021,"July",60,105,34,12,49,106,"Business","Moderate"
"3395","Noida","Sector 116",2021,"August",65,108,17,9,44,109,"Business","Moderate"
"3396","Noida","Sector 116",2021,"September",49,72,18,10,31,72,"Business","Satusafctory"
"3397","Noida","Sector 116",2021,"October",177,175,47,15,45,198,"Business","Moderate"
"3398","Noida","Sector 116",2021,"November",394,369,83,24,16,403,"Business","Severe"
"3399","Noida","Sector 116",2021,"December",324,272,68,17,19,333,"Business","Very Poor"
"3400","Noida","Sector 116",2022,"January",297,205,38,9,16,297,"Business","Poor"
"3401","Noida","Sector 116",2022,"January",380,332,75,26,0,380,"Business","Very Poor"
"3402","Noida","Sector 116",2022,"January",366,332,90,22,0,366,"Business","Very Poor"
"3403","Noida","Sector 116",2022,"January",344,299,72,23,0,344,"Business","Very Poor"
"3404","Noida","Sector 116",2022,"January",405,345,52,10,0,405,"Business","Severe"
"3405","Noida","Sector 116",2022,"January",186,117,18,6,4,186,"Business","Moderate"
"3406","Noida","Sector 116",2022,"January",85,81,13,6,11,85,"Business","Satusafctory"
"3407","Noida","Sector 116",2022,"January",60,46,9,5,19,60,"Business","Satusafctory"
"3408","Noida","Sector 116",2022,"January",63,50,18,5,13,63,"Business","Satusafctory"
"3409","Noida","Sector 116",2022,"January",141,110,30,19,25,141,"Business","Moderate"
"3410","Noida","Sector 116",2022,"January",139,115,35,11,24,139,"Business","Moderate"
"3411","Noida","Sector 116",2022,"January",258,186,41,22,32,258,"Business","Poor"
"3412","Noida","Sector 125",2015,"January",0,0,0,0,0,NA,"Business",NA
"3413","Noida","Sector 125",2015,"February",0,0,0,0,0,NA,"Business",NA
"3414","Noida","Sector 125",2015,"March",0,0,0,0,0,NA,"Business",NA
"3415","Noida","Sector 125",2015,"April",0,0,0,0,0,NA,"Business",NA
"3416","Noida","Sector 125",2015,"May",0,0,0,0,0,NA,"Business",NA
"3417","Noida","Sector 125",2015,"June",0,0,0,0,0,NA,"Business",NA
"3418","Noida","Sector 125",2015,"July",0,0,0,0,0,NA,"Business",NA
"3419","Noida","Sector 125",2015,"August",0,0,0,0,0,NA,"Business",NA
"3420","Noida","Sector 125",2015,"September",0,0,0,0,0,NA,"Business",NA
"3421","Noida","Sector 125",2015,"October",0,0,0,0,0,NA,"Business",NA
"3422","Noida","Sector 125",2015,"November",0,0,0,0,0,NA,"Business",NA
"3423","Noida","Sector 125",2015,"December",0,0,0,0,0,NA,"Business",NA
"3424","Noida","Sector 125",2016,"January",0,0,0,0,0,NA,"Business",NA
"3425","Noida","Sector 125",2016,"February",0,0,0,0,0,NA,"Business",NA
"3426","Noida","Sector 125",2016,"March",0,0,0,0,0,NA,"Business",NA
"3427","Noida","Sector 125",2016,"April",0,0,0,0,0,NA,"Business",NA
"3428","Noida","Sector 125",2016,"May",0,0,0,0,0,NA,"Business",NA
"3429","Noida","Sector 125",2016,"June",0,0,0,0,0,NA,"Business",NA
"3430","Noida","Sector 125",2016,"July",0,0,0,0,0,NA,"Business",NA
"3431","Noida","Sector 125",2016,"August",0,0,0,0,0,NA,"Business",NA
"3432","Noida","Sector 125",2016,"September",0,0,0,0,0,NA,"Business",NA
"3433","Noida","Sector 125",2016,"October",0,0,0,0,0,NA,"Business",NA
"3434","Noida","Sector 125",2016,"November",0,0,0,0,0,NA,"Business",NA
"3435","Noida","Sector 125",2016,"December",0,0,0,0,0,NA,"Business",NA
"3436","Noida","Sector 125",2017,"January",0,0,0,0,0,NA,"Business",NA
"3437","Noida","Sector 125",2017,"February",0,0,0,0,0,NA,"Business",NA
"3438","Noida","Sector 125",2017,"March",0,0,0,0,0,NA,"Business",NA
"3439","Noida","Sector 125",2017,"April",0,0,0,0,0,NA,"Business",NA
"3440","Noida","Sector 125",2017,"May",0,0,0,0,0,NA,"Business",NA
"3441","Noida","Sector 125",2017,"June",0,0,0,0,0,NA,"Business",NA
"3442","Noida","Sector 125",2017,"July",0,0,0,0,0,NA,"Business",NA
"3443","Noida","Sector 125",2017,"August",0,0,0,0,0,NA,"Business",NA
"3444","Noida","Sector 125",2017,"September",0,0,0,0,0,NA,"Business",NA
"3445","Noida","Sector 125",2017,"October",0,50,130,37,14,311,"Business","Very Poor"
"3446","Noida","Sector 125",2017,"November",0,270,474,106,38,474,"Business","Severe"
"3447","Noida","Sector 125",2017,"December",0,264,435,98,25,446,"Business","Severe"
"3448","Noida","Sector 125",2018,"January",401,359,111,21,39,410,"Business","Severe"
"3449","Noida","Sector 125",2018,"February",299,268,88,35,38,309,"Business","Very Poor"
"3450","Noida","Sector 125",2018,"March",205,203,60,35,42,238,"Business","Poor"
"3451","Noida","Sector 125",2018,"April",157,285,52,32,55,305,"Business","Very Poor"
"3452","Noida","Sector 125",2018,"May",175,227,69,33,65,233,"Business","Poor"
"3453","Noida","Sector 125",2018,"June",143,261,27,18,47,263,"Business","Poor"
"3454","Noida","Sector 125",2018,"July",76,98,34,12,20,103,"Business","Moderate"
"3455","Noida","Sector 125",2018,"August",79,114,36,9,10,118,"Business","Moderate"
"3456","Noida","Sector 125",2018,"September",208,115,47,11,21,240,"Business","Poor"
"3457","Noida","Sector 125",2018,"October",274,291,96,23,23,301,"Business","Very Poor"
"3458","Noida","Sector 125",2018,"November",378,356,105,21,39,396,"Business","Very Poor"
"3459","Noida","Sector 125",2018,"December",414,398,116,19,22,436,"Business","Severe"
"3460","Noida","Sector 125",2019,"January",358,291,76,16,17,365,"Business","Very Poor"
"3461","Noida","Sector 125",2019,"February",264,179,66,14,8,265,"Business","Poor"
"3462","Noida","Sector 125",2019,"March",195,159,76,23,6,202,"Business","Poor"
"3463","Noida","Sector 125",2019,"April",176,204,73,28,5,214,"Business","Poor"
"3464","Noida","Sector 125",2019,"May",171,217,80,25,9,227,"Business","Poor"
"3465","Noida","Sector 125",2019,"June",109,194,25,17,39,214,"Business","Poor"
"3466","Noida","Sector 125",2019,"July",92,142,56,6,19,148,"Business","Moderate"
"3467","Noida","Sector 125",2019,"August",62,81,49,7,15,84,"Business","Satusafctory"
"3468","Noida","Sector 125",2019,"September",69,96,39,11,17,98,"Business","Satusafctory"
"3469","Noida","Sector 125",2019,"October",243,238,113,16,20,265,"Business","Poor"
"3470","Noida","Sector 125",2019,"November",350,326,100,12,4,372,"Business","Very Poor"
"3471","Noida","Sector 125",2019,"December",358,295,67,14,2,361,"Business","Very Poor"
"3472","Noida","Sector 125",2020,"January",300,210,58,16,8,300,"Business","Very Poor"
"3473","Noida","Sector 125",2020,"February",249,185,75,20,33,253,"Business","Poor"
"3474","Noida","Sector 125",2020,"March",94,108,40,15,26,113,"Business","Moderate"
"3475","Noida","Sector 125",2020,"April",60,87,13,14,15,109,"Business","Moderate"
"3476","Noida","Sector 125",2020,"May",79,122,21,17,2,127,"Business","Moderate"
"3477","Noida","Sector 125",2020,"June",78,56,14,10,1,129,"Business","Moderate"
"3478","Noida","Sector 125",2020,"July",41,42,8,5,8,88,"Business","Satusafctory"
"3479","Noida","Sector 125",2020,"August",25,37,6,14,14,49,"Business","Good"
"3480","Noida","Sector 125",2020,"September",82,125,16,14,17,126,"Business","Moderate"
"3481","Noida","Sector 125",2020,"October",91,95,18,16,16,215,"Business","Poor"
"3482","Noida","Sector 125",2020,"November",322,276,17,35,19,397,"Business","Very Poor"
"3483","Noida","Sector 125",2020,"December",353,283,33,45,5,356,"Business","Very Poor"
"3484","Noida","Sector 125",2021,"January",331,251,37,17,6,345,"Business","Very Poor"
"3485","Noida","Sector 125",2021,"February",141,153,19,12,8,291,"Business","Poor"
"3486","Noida","Sector 125",2021,"March",73,221,31,26,16,225,"Business","Poor"
"3487","Noida","Sector 125",2021,"April",158,219,12,19,21,221,"Business","Poor"
"3488","Noida","Sector 125",2021,"May",96,157,15,6,2,157,"Business","Moderate"
"3489","Noida","Sector 125",2021,"June",73,155,15,8,15,162,"Business","Moderate"
"3490","Noida","Sector 125",2021,"July",49,102,23,19,7,102,"Business","Moderate"
"3491","Noida","Sector 125",2021,"August",36,103,28,16,6,103,"Business","Moderate"
"3492","Noida","Sector 125",2021,"September",38,53,53,5,27,68,"Business","Satusafctory"
"3493","Noida","Sector 125",2021,"October",157,117,44,9,52,168,"Business","Moderate"
"3494","Noida","Sector 125",2021,"November",369,350,17,12,45,398,"Business","Very Poor"
"3495","Noida","Sector 125",2021,"December",302,263,2,20,29,314,"Business","Very Poor"
"3496","Noida","Sector 125",2022,"January",278,191,12,25,18,278,"Business","Poor"
"3497","Noida","Sector 125",2022,"January",365,289,3,15,14,365,"Business","Very Poor"
"3498","Noida","Sector 125",2022,"January",362,393,3,17,14,393,"Business","Very Poor"
"3499","Noida","Sector 125",2022,"January",336,328,3,20,14,336,"Business","Very Poor"
"3500","Noida","Sector 125",2022,"January",385,321,1,23,11,385,"Business","Very Poor"
"3501","Noida","Sector 125",2022,"January",170,119,0,9,12,170,"Business","Moderate"
"3502","Noida","Sector 125",2022,"January",78,85,0,12,12,85,"Business","Satusafctory"
"3503","Noida","Sector 125",2022,"January",58,50,1,15,13,58,"Business","Satusafctory"
"3504","Noida","Sector 125",2022,"January",58,50,0,18,14,58,"Business","Satusafctory"
"3505","Noida","Sector 125",2022,"January",124,112,0,21,13,124,"Business","Moderate"
"3506","Noida","Sector 125",2022,"January",150,124,1,21,13,150,"Business","Moderate"
"3507","Noida","Sector 125",2022,"January",242,184,2,24,30,242,"Business","Poor"
"3508","Noida","Sector 62",2015,"January",20,23,1,0,1,728,"Business","Severe"
"3509","Noida","Sector 62",2015,"February",0,0,0,0,0,NA,"Business",NA
"3510","Noida","Sector 62",2015,"March",0,0,0,0,0,NA,"Business",NA
"3511","Noida","Sector 62",2015,"April",7,5,0,0,1,208,"Business","Poor"
"3512","Noida","Sector 62",2015,"May",0,0,0,0,0,NA,"Business",NA
"3513","Noida","Sector 62",2015,"June",0,0,0,0,0,NA,"Business",NA
"3514","Noida","Sector 62",2015,"July",0,0,0,0,0,NA,"Business",NA
"3515","Noida","Sector 62",2015,"August",0,0,0,0,0,NA,"Business",NA
"3516","Noida","Sector 62",2015,"September",220,139,13,0,34,221,"Business","Poor"
"3517","Noida","Sector 62",2015,"October",320,199,15,0,33,320,"Business","Very Poor"
"3518","Noida","Sector 62",2015,"November",386,310,16,0,29,388,"Business","Very Poor"
"3519","Noida","Sector 62",2015,"December",12,8,0,0,1,362,"Business","Very Poor"
"3520","Noida","Sector 62",2016,"January",0,0,0,0,0,NA,"Business",NA
"3521","Noida","Sector 62",2016,"February",0,0,0,0,0,NA,"Business",NA
"3522","Noida","Sector 62",2016,"March",0,0,0,0,0,NA,"Business",NA
"3523","Noida","Sector 62",2016,"April",0,0,0,0,0,NA,"Business",NA
"3524","Noida","Sector 62",2016,"May",0,0,0,0,0,NA,"Business",NA
"3525","Noida","Sector 62",2016,"June",0,0,0,0,0,NA,"Business",NA
"3526","Noida","Sector 62",2016,"July",0,0,0,0,0,NA,"Business",NA
"3527","Noida","Sector 62",2016,"August",0,0,0,0,0,NA,"Business",NA
"3528","Noida","Sector 62",2016,"September",0,0,0,0,0,NA,"Business",NA
"3529","Noida","Sector 62",2016,"October",0,0,0,0,0,NA,"Business",NA
"3530","Noida","Sector 62",2016,"November",0,0,0,0,0,NA,"Business",NA
